万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
600000.SH,600000,20240102,93534580,541766,,,S,66100,100,1117199,854490,
600000.SH,600000,20240102,93535590,542947,,,S,66100,1100,1119256,854490,
600000.SH,600000,20240102,93536720,544013,,,S,66100,300,1121395,854490,
600000.SH,600000,20240102,93536720,544014,,,S,66100,300,1121395,854738,
600000.SH,600000,20240102,93537410,544864,,,S,66100,2900,1122491,854738,
600000.SH,600000,20240102,93537410,544865,,,S,66100,100,1122491,872445,
600000.SH,600000,20240102,93542940,550064,,,S,66100,500,1131927,872698,
600000.SH,600000,20240102,93546360,553257,,,S,66100,100,1137987,872698,
600000.SH,600000,20240102,93555820,563326,,,S,66100,1000,1154805,872698,
600000.SH,600000,20240102,93556390,563871,,,S,66100,200,1155690,872698,
600000.SH,600000,20240102,93556490,563956,,,S,66100,200,1155831,872698,
600000.SH,600000,20240102,93556490,563958,,,S,66100,100,1155834,874481,
600000.SH,600000,20240102,93556490,563959,,,S,66100,400,1155834,886125,
600000.SH,600000,20240102,93557240,565080,,,S,66100,1600,1157222,886125,
600000.SH,600000,20240102,93557240,565081,,,S,66100,1000,1157222,890656,
600000.SH,600000,20240102,93557240,565082,,,S,66100,100,1157222,903961,
600000.SH,600000,20240102,93557240,565083,,,S,66100,9800,1157222,910710,
600000.SH,600000,20240102,93557860,565905,,,B,66200,200,908681,1158587,
600000.SH,600000,20240102,93557860,565906,,,B,66200,200,909271,1158587,
600000.SH,600000,20240102,93558220,566280,,,S,66100,200,1159205,910710,
600000.SH,600000,20240102,93558250,566294,,,S,66100,200,1159249,910710,
600000.SH,600000,20240102,93558490,566538,,,S,66100,2200,1159693,910710,
600000.SH,600000,20240102,93558550,566588,,,S,66100,700,1159790,910710,
600000.SH,600000,20240102,93600420,568742,,,S,66100,400,1163295,910710,
600000.SH,600000,20240102,93600420,568789,,,S,66100,100,1163331,910710,
600000.SH,600000,20240102,93600420,568791,,,S,66100,100,1163335,910710,
600000.SH,600000,20240102,93600420,568792,,,S,66100,400,1163336,910710,
600000.SH,600000,20240102,93600420,568793,,,S,66100,100,1163337,910710,
600000.SH,600000,20240102,93600420,568794,,,S,66100,100,1163338,910710,
600000.SH,600000,20240102,93600420,568795,,,S,66100,100,1163339,910710,
600000.SH,600000,20240102,93600420,568796,,,S,66100,100,1163340,910710,
600000.SH,600000,20240102,93600420,568797,,,S,66100,100,1163341,910710,
600000.SH,600000,20240102,93600420,568799,,,S,66100,100,1163343,910710,
600000.SH,600000,20240102,93600420,568801,,,S,66100,100,1163345,910710,
600000.SH,600000,20240102,93600450,568803,,,S,66100,100,1163347,910710,
600000.SH,600000,20240102,93600450,568804,,,S,66100,100,1163348,910710,
600000.SH,600000,20240102,93600450,568805,,,S,66100,200,1163349,910710,
600000.SH,600000,20240102,93600450,568808,,,S,66100,100,1163357,910710,
600000.SH,600000,20240102,93600470,568843,,,S,66100,100,1163406,910710,
600000.SH,600000,20240102,93600470,568845,,,S,66100,100,1163408,910710,
600000.SH,600000,20240102,93600470,568846,,,S,66100,200,1163410,910710,
600000.SH,600000,20240102,93600470,568866,,,S,66100,100,1163441,910710,
600000.SH,600000,20240102,93600640,569057,,,S,66100,100,1163746,910710,
600000.SH,600000,20240102,93600640,569069,,,S,66100,100,1163763,910710,
600000.SH,600000,20240102,93600640,569075,,,S,66100,100,1163768,910710,
600000.SH,600000,20240102,93600640,569077,,,S,66100,200,1163770,910710,
600000.SH,600000,20240102,93600640,569078,,,S,66100,100,1163771,910710,
600000.SH,600000,20240102,93600640,569079,,,S,66100,100,1163772,910710,
600000.SH,600000,20240102,93600660,569084,,,S,66100,100,1163779,910710,
600000.SH,600000,20240102,93600660,569088,,,S,66100,300,1163786,910710,
600000.SH,600000,20240102,93600660,569093,,,S,66100,100,1163790,910710,
600000.SH,600000,20240102,93600660,569097,,,S,66100,100,1163802,910710,
600000.SH,600000,20240102,93600660,569101,,,S,66100,100,1163806,910710,
600000.SH,600000,20240102,93600660,569112,,,S,66100,100,1163825,910710,
600000.SH,600000,20240102,93600660,569114,,,S,66100,100,1163827,910710,
600000.SH,600000,20240102,93600660,569115,,,S,66100,100,1163829,910710,
600000.SH,600000,20240102,93600660,569118,,,S,66100,100,1163832,910710,
600000.SH,600000,20240102,93600660,569121,,,S,66100,200,1163835,910710,
600000.SH,600000,20240102,93600660,569123,,,S,66100,200,1163837,910710,
600000.SH,600000,20240102,93600660,569125,,,S,66100,100,1163839,910710,
600000.SH,600000,20240102,93600660,569129,,,S,66100,100,1163844,910710,
600000.SH,600000,20240102,93600660,569132,,,S,66100,100,1163851,910710,
600000.SH,600000,20240102,93600660,569133,,,S,66100,100,1163856,910710,
600000.SH,600000,20240102,93600660,569136,,,S,66100,100,1163859,910710,
600000.SH,600000,20240102,93600660,569138,,,S,66100,100,1163865,910710,
600000.SH,600000,20240102,93600660,569146,,,S,66100,100,1163870,910710,
600000.SH,600000,20240102,93600660,569150,,,S,66100,100,1163874,910710,
600000.SH,600000,20240102,93600660,569152,,,S,66100,100,1163877,910710,
600000.SH,600000,20240102,93600660,569156,,,S,66100,100,1163881,910710,
600000.SH,600000,20240102,93600680,569174,,,S,66100,100,1163892,910710,
600000.SH,600000,20240102,93600680,569177,,,S,66100,100,1163895,910710,
600000.SH,600000,20240102,93600680,569197,,,S,66100,100,1163900,910710,
600000.SH,600000,20240102,93600680,569201,,,S,66100,100,1163904,910710,
600000.SH,600000,20240102,93600680,569202,,,S,66100,200,1163905,910710,
600000.SH,600000,20240102,93600680,569225,,,S,66100,100,1163920,910710,
600000.SH,600000,20240102,93600680,569228,,,S,66100,100,1163926,910710,
600000.SH,600000,20240102,93600680,569230,,,S,66100,100,1163930,910710,
600000.SH,600000,20240102,93600680,569232,,,S,66100,100,1163932,910710,
600000.SH,600000,20240102,93600680,569234,,,S,66100,100,1163934,910710,
600000.SH,600000,20240102,93600680,569238,,,S,66100,100,1163938,910710,
600000.SH,600000,20240102,93600680,569240,,,S,66100,100,1163940,910710,
600000.SH,600000,20240102,93600680,569242,,,S,66100,900,1163942,910710,
600000.SH,600000,20240102,93600680,569247,,,S,66100,100,1163949,910710,
600000.SH,600000,20240102,93600680,569248,,,S,66100,100,1163951,910710,
600000.SH,600000,20240102,93600680,569254,,,S,66100,100,1163956,910710,
600000.SH,600000,20240102,93600680,569257,,,S,66100,300,1163960,910710,
600000.SH,600000,20240102,93600680,569260,,,S,66100,200,1163962,910710,
600000.SH,600000,20240102,93600680,569265,,,S,66100,100,1163968,910710,
600000.SH,600000,20240102,93600680,569275,,,S,66100,100,1163982,910710,
600000.SH,600000,20240102,93600710,569281,,,S,66100,100,1163986,910710,
600000.SH,600000,20240102,93600710,569283,,,S,66100,100,1163988,910710,
600000.SH,600000,20240102,93600710,569285,,,S,66100,100,1163993,910710,
600000.SH,600000,20240102,93600710,569290,,,S,66100,100,1164002,910710,
600000.SH,600000,20240102,93600710,569292,,,S,66100,100,1164004,910710,
600000.SH,600000,20240102,93600710,569294,,,S,66100,100,1164006,910710,
600000.SH,600000,20240102,93600710,569297,,,S,66100,100,1164009,910710,
600000.SH,600000,20240102,93600710,569301,,,S,66100,100,1164014,910710,
600000.SH,600000,20240102,93600710,569307,,,S,66100,100,1164038,910710,
600000.SH,600000,20240102,93600710,569309,,,S,66100,100,1164043,910710,
600000.SH,600000,20240102,93600710,569311,,,S,66100,200,1164047,910710,
600000.SH,600000,20240102,93600710,569313,,,S,66100,100,1164049,910710,
600000.SH,600000,20240102,93600710,569315,,,S,66100,100,1164051,910710,
600000.SH,600000,20240102,93600710,569318,,,S,66100,100,1164055,910710,
600000.SH,600000,20240102,93600710,569320,,,S,66100,100,1164057,910710,
600000.SH,600000,20240102,93600710,569326,,,S,66100,100,1164072,910710,
600000.SH,600000,20240102,93600710,569331,,,S,66100,100,1164077,910710,
600000.SH,600000,20240102,93600740,569339,,,S,66100,100,1164094,910710,
600000.SH,600000,20240102,93600740,569340,,,S,66100,100,1164095,910710,
600000.SH,600000,20240102,93600810,569497,,,S,66100,200,1164235,910710,
600000.SH,600000,20240102,93600810,569504,,,S,66100,100,1164253,910710,
600000.SH,600000,20240102,93600850,569522,,,S,66100,100,1164308,910710,
600000.SH,600000,20240102,93600850,569524,,,S,66100,100,1164310,910710,
600000.SH,600000,20240102,93600850,569533,,,S,66100,100,1164319,910710,
600000.SH,600000,20240102,93600930,569633,,,S,66100,100,1164467,910710,
600000.SH,600000,20240102,93600930,569648,,,S,66100,100,1164485,910710,
600000.SH,600000,20240102,93601110,569808,,,S,66100,500,1164845,910710,
600000.SH,600000,20240102,93601130,569818,,,S,66100,100,1164863,910710,
600000.SH,600000,20240102,93603390,573116,,,S,66100,1100,1170240,910710,
600000.SH,600000,20240102,93604340,574857,,,S,66100,100,1173207,910710,
600000.SH,600000,20240102,93604710,575418,,,B,66200,2100,909271,1174125,
600000.SH,600000,20240102,93605860,577686,,,S,66100,600,1177252,910710,
600000.SH,600000,20240102,93606380,578456,,,S,66100,100,1178700,910710,
600000.SH,600000,20240102,93606480,578631,,,S,66100,600,1179049,910710,
600000.SH,600000,20240102,93607930,580912,,,B,66200,100,941818,1182787,
600000.SH,600000,20240102,93607930,580913,,,B,66200,100,946596,1182787,
600000.SH,600000,20240102,93607930,580914,,,B,66200,100,947094,1182787,
600000.SH,600000,20240102,93607930,580915,,,B,66200,1800,969744,1182787,
600000.SH,600000,20240102,93614990,591288,,,B,66200,300,969744,1198850,
600000.SH,600000,20240102,93620330,596540,,,S,66100,800,1208623,910710,
600000.SH,600000,20240102,93621370,597407,,,B,66200,2000,969744,1210236,
600000.SH,600000,20240102,93621500,597533,,,B,66200,4766,969744,1210532,
600000.SH,600000,20240102,93621500,597534,,,B,66200,100,973762,1210532,
600000.SH,600000,20240102,93621500,597535,,,B,66200,134,978415,1210532,
600000.SH,600000,20240102,93621850,597948,,,B,66200,2100,978415,1211215,
600000.SH,600000,20240102,93621850,597949,,,B,66200,4200,978415,1211216,
600000.SH,600000,20240102,93621850,597950,,,B,66200,2700,978415,1211217,
600000.SH,600000,20240102,93621850,597952,,,B,66200,5000,978415,1211219,
600000.SH,600000,20240102,93621850,597953,,,B,66200,2000,978415,1211221,
600000.SH,600000,20240102,93621850,597954,,,B,66200,1366,978415,1211222,
600000.SH,600000,20240102,93621850,597955,,,B,66200,200,990799,1211222,
600000.SH,600000,20240102,93621850,597956,,,B,66200,100,1003885,1211222,
600000.SH,600000,20240102,93621850,597957,,,B,66200,100,1007985,1211222,
600000.SH,600000,20240102,93621850,597958,,,B,66200,200,1013395,1211222,
600000.SH,600000,20240102,93621850,597959,,,B,66200,100,1018014,1211222,
600000.SH,600000,20240102,93621850,597960,,,B,66200,400,1021221,1211222,
600000.SH,600000,20240102,93621850,597961,,,B,66200,100,1022907,1211222,
600000.SH,600000,20240102,93621850,597962,,,B,66200,1634,1023635,1211222,
600000.SH,600000,20240102,93621850,597963,,,B,66200,2100,1023635,1211223,
600000.SH,600000,20240102,93621850,597964,,,B,66200,1266,1023635,1211224,
600000.SH,600000,20240102,93621850,597965,,,B,66200,734,1028904,1211224,
600000.SH,600000,20240102,93621850,597966,,,B,66200,4266,1028904,1211225,
600000.SH,600000,20240102,93621850,597967,,,B,66200,634,1030625,1211225,
600000.SH,600000,20240102,93622550,599009,,,B,66200,2000,1030625,1212729,
600000.SH,600000,20240102,93622740,599196,,,B,66200,366,1030625,1213137,
600000.SH,600000,20240102,93622740,599197,,,B,66200,200,1041179,1213137,
600000.SH,600000,20240102,93622740,599198,,,B,66200,5834,1073289,1213137,
600000.SH,600000,20240102,93623860,600318,,,S,66100,1700,1215260,910710,
600000.SH,600000,20240102,93627340,603309,,,S,66100,6000,1220958,910710,
600000.SH,600000,20240102,93627830,603710,,,S,66100,1500,1221776,910710,
600000.SH,600000,20240102,93630330,605712,,,S,66100,600,1225570,910710,
600000.SH,600000,20240102,93630850,606289,,,S,66100,2000,1226528,910710,
600000.SH,600000,20240102,93631010,606502,,,S,66100,100,1226777,910710,
600000.SH,600000,20240102,93631390,606856,,,S,66100,500,1227469,910710,
600000.SH,600000,20240102,93634270,609420,,,B,66200,7166,1073289,1231819,
600000.SH,600000,20240102,93634270,609421,,,B,66200,200,1079000,1231819,
600000.SH,600000,20240102,93634270,609422,,,B,66200,5000,1087771,1231819,
600000.SH,600000,20240102,93634270,609423,,,B,66200,100,1087954,1231819,
600000.SH,600000,20240102,93634270,609424,,,B,66200,34,1094081,1231819,
600000.SH,600000,20240102,93636250,611055,,,S,66100,600,1234776,910710,
600000.SH,600000,20240102,93636700,611381,,,B,66200,166,1094081,1235506,
600000.SH,600000,20240102,93636700,611382,,,B,66200,800,1101468,1235506,
600000.SH,600000,20240102,93636700,611383,,,B,66200,600,1110813,1235506,
600000.SH,600000,20240102,93636700,611384,,,B,66200,534,1127999,1235506,
600000.SH,600000,20240102,93639110,613379,,,B,66200,3000,1127999,1238997,
600000.SH,600000,20240102,93641870,615613,,,B,66200,1566,1127999,1243074,
600000.SH,600000,20240102,93641870,615614,,,B,66200,534,1129217,1243074,
600000.SH,600000,20240102,93642790,616655,,,S,66100,600,1244567,910710,
600000.SH,600000,20240102,93645840,619232,,,B,66200,1000,1129217,1249220,
600000.SH,600000,20240102,93648480,621320,,,S,66100,7200,1252961,910710,
600000.SH,600000,20240102,93650520,623042,,,S,66100,300,1256353,910710,
600000.SH,600000,20240102,93650520,623043,,,S,66100,1100,1256353,911367,
600000.SH,600000,20240102,93650520,623044,,,S,66100,1100,1256353,916772,
600000.SH,600000,20240102,93650520,623045,,,S,66100,2000,1256353,920838,
600000.SH,600000,20240102,93650520,623046,,,S,66100,700,1256353,928167,
600000.SH,600000,20240102,93650520,623047,,,S,66100,5000,1256353,938831,
600000.SH,600000,20240102,93650520,623048,,,S,66100,3000,1256353,938938,
600000.SH,600000,20240102,93650520,623049,,,S,66100,100,1256353,938945,
600000.SH,600000,20240102,93650520,623050,,,S,66100,5100,1256353,940639,
600000.SH,600000,20240102,93654630,627343,,,S,66100,600,1263662,940639,
