市场代码,证券代码,时间,最新价,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SZ,300446,2017-12-29 10:09:15,21.6100,1,12966.0000,6,S,21.5700,21.5500,21.5400,21.5300,21.5200,21.6100,21.6400,21.6500,21.6600,21.6700,1,1,3,7,10,14,6,12,133,39
SZ,300446,2017-12-29 10:09:27,21.6100,1,10805.0000,5,B,21.5700,21.5500,21.5400,21.5300,21.5200,21.6100,21.6400,21.6500,21.6600,21.6700,1,1,3,33,10,9,6,7,133,39
SZ,300446,2017-12-29 10:09:51,21.5500,2,4312.0000,2,S,21.5400,21.5300,21.5200,21.5100,21.5000,21.5500,21.6100,21.6400,21.6500,21.6600,3,7,10,5,50,9,9,6,11,106
SZ,300446,2017-12-29 10:10:00,21.5500,1,10775.0000,5,B,21.5400,21.5300,21.5200,21.5100,21.5000,21.5500,21.6100,21.6400,21.6500,21.6600,3,7,10,5,50,4,9,6,11,106
SZ,300446,2017-12-29 10:10:03,21.5500,1,8620.0000,4,S,21.5500,21.5400,21.5300,21.5200,21.5100,21.6100,21.6400,21.6500,21.6600,21.6700,22,3,7,10,5,9,6,11,106,39
SZ,300446,2017-12-29 10:10:06,21.6100,1,19449.0000,9,B,21.5500,21.5400,21.5300,21.5200,21.5100,21.6400,21.6500,21.6600,21.6700,21.6800,22,3,7,10,5,6,11,138,39,21
SZ,300446,2017-12-29 10:10:24,21.5500,1,23705.0000,11,S,21.5500,21.5400,21.5300,21.5200,21.5100,21.6400,21.6500,21.6600,21.6700,21.6800,11,3,7,10,5,34,13,106,39,21
SZ,300446,2017-12-29 10:10:42,21.5600,1,17248.0000,8,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,12,55,3,7,10,34,9,106,39,21
SZ,300446,2017-12-29 10:10:51,21.5500,2,28027.0000,13,S,21.5500,21.5400,21.5300,21.5200,21.5100,21.6400,21.6500,21.6600,21.6700,21.6800,74,3,12,10,5,61,9,106,39,21
SZ,300446,2017-12-29 10:11:21,21.6400,1,6492.0000,3,B,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,4,74,3,12,10,58,9,106,39,53
SZ,300446,2017-12-29 10:11:39,21.6400,2,8656.0000,4,B,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,22,74,3,12,10,55,9,106,39,53
SZ,300446,2017-12-29 10:11:48,21.5600,1,4312.0000,2,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,20,74,3,12,10,55,9,106,39,53
SZ,300446,2017-12-29 10:11:51,21.5600,3,36652.0000,17,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,3,74,3,12,10,55,9,106,39,53
SZ,300446,2017-12-29 10:12:12,21.5600,1,2156.0000,1,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,2,54,3,12,10,54,11,106,39,53
SZ,300446,2017-12-29 10:12:24,21.6400,2,41106.0000,19,B,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,2,54,3,12,10,45,11,106,39,53
SZ,300446,2017-12-29 10:12:33,21.5600,1,2156.0000,1,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,17,54,3,12,10,45,11,106,39,84
SZ,300446,2017-12-29 10:13:12,21.5600,1,2156.0000,1,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,16,54,3,12,15,50,11,106,39,52
SZ,300446,2017-12-29 10:13:21,21.5600,1,4312.0000,2,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,14,54,3,12,15,50,11,106,39,52
SZ,300446,2017-12-29 10:13:51,21.5600,1,8624.0000,4,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,17,54,7,12,15,50,11,106,39,52
SZ,300446,2017-12-29 10:14:09,21.5600,1,2156.0000,1,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,16,54,7,12,15,50,11,106,39,52
SZ,300446,2017-12-29 10:14:39,21.6400,2,86532.0000,40,B,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,16,54,7,12,15,38,11,106,39,52
SZ,300446,2017-12-29 10:14:51,21.5600,2,28028.0000,13,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,3,54,7,12,15,33,11,106,39,52
SZ,300446,2017-12-29 10:14:57,21.5600,1,4312.0000,2,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,1,54,7,12,15,33,11,106,39,52
SZ,300446,2017-12-29 10:15:45,21.5800,1,2158.0000,1,S,21.5800,21.5600,21.5500,21.5400,21.5300,21.6300,21.6400,21.6500,21.6600,21.6700,4,3,54,7,12,4,33,11,106,39
SZ,300446,2017-12-29 10:15:51,21.5600,3,15100.0000,7,S,21.5500,21.5400,21.5300,21.5200,21.5100,21.5600,21.6300,21.6400,21.6500,21.6600,54,7,12,15,5,9,4,33,20,106
SZ,300446,2017-12-29 10:16:03,21.5600,1,19404.0000,9,B,21.5600,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,10,54,7,12,15,4,33,20,106,39
SZ,300446,2017-12-29 10:16:27,21.5600,1,2156.0000,1,S,21.5500,21.5400,21.5300,21.5200,21.5100,21.5600,21.6300,21.6400,21.6500,21.6600,55,7,12,15,5,1,4,33,20,106
SZ,300446,2017-12-29 10:16:45,21.5600,1,2156.0000,1,B,21.5600,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,28,55,7,12,15,4,33,100,106,39
SZ,300446,2017-12-29 10:16:51,21.5600,1,8624.0000,4,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,25,55,7,12,15,4,33,100,106,39
SZ,300446,2017-12-29 10:17:15,21.5600,1,8624.0000,4,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,21,55,7,12,15,4,33,100,106,39
SZ,300446,2017-12-29 10:17:18,21.5600,1,4312.0000,2,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,19,55,7,12,15,4,33,100,106,39
SZ,300446,2017-12-29 10:17:51,21.5700,1,2157.0000,1,S,21.5700,21.5600,21.5500,21.5400,21.5300,21.6300,21.6400,21.6500,21.6600,21.6700,4,19,55,7,12,4,33,95,106,39
SZ,300446,2017-12-29 10:17:54,21.5500,5,127172.0000,59,S,21.5500,21.5400,21.5300,21.5200,21.5100,21.6300,21.6400,21.6500,21.6600,21.6700,19,7,12,15,5,4,33,95,106,39
SZ,300446,2017-12-29 10:18:03,21.5700,1,2157.0000,1,S,21.5700,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,14,19,7,12,15,4,33,95,106,39
SZ,300446,2017-12-29 10:18:18,21.6300,1,2163.0000,1,B,21.5700,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,14,19,7,12,15,3,33,95,106,39
SZ,300446,2017-12-29 10:18:51,21.5700,2,12942.0000,6,S,21.5700,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,8,19,7,12,15,13,33,95,106,39
SZ,300446,2017-12-29 10:19:39,21.5700,1,2157.0000,1,S,21.5700,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,7,19,7,12,15,13,33,95,106,39
SZ,300446,2017-12-29 10:19:51,21.5700,2,10789.0000,5,S,21.5700,21.5500,21.5400,21.5300,21.5200,21.6200,21.6300,21.6400,21.6500,21.6600,4,19,7,12,15,20,13,33,95,106
SZ,300446,2017-12-29 10:20:24,21.5700,1,4314.0000,2,S,21.5700,21.5500,21.5400,21.5300,21.5200,21.6200,21.6300,21.6400,21.6500,21.6600,7,19,12,12,15,20,8,33,127,106
SZ,300446,2017-12-29 10:20:51,21.5500,4,34510.0000,16,S,21.5500,21.5400,21.5300,21.5200,21.5100,21.6200,21.6300,21.6400,21.6500,21.6600,18,12,12,15,5,20,21,33,123,106
SZ,300446,2017-12-29 10:21:15,21.5500,1,4310.0000,2,S,21.5500,21.5400,21.5300,21.5200,21.5100,21.6200,21.6300,21.6400,21.6500,21.6600,16,12,17,15,5,20,21,33,123,106
SZ,300446,2017-12-29 10:21:27,21.6200,1,2162.0000,1,B,21.5600,21.5500,21.5400,21.5300,21.5200,21.6200,21.6300,21.6400,21.6500,21.6600,3,16,12,17,15,19,21,33,123,106
SZ,300446,2017-12-29 10:21:51,21.5600,1,2156.0000,1,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6200,21.6300,21.6400,21.6500,21.6600,2,16,12,17,15,19,21,33,123,106
SZ,300446,2017-12-29 10:22:00,21.5600,1,2156.0000,1,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6200,21.6300,21.6400,21.6500,21.6600,2,16,12,17,15,19,21,33,123,106
SZ,300446,2017-12-29 10:22:39,21.6200,1,41078.0000,19,B,21.6200,21.5600,21.5500,21.5400,21.5300,21.6300,21.6400,21.6500,21.6600,21.6700,60,48,16,12,27,21,6,123,106,39
SZ,300446,2017-12-29 10:22:48,21.6300,4,56228.0000,26,B,21.6300,21.5700,21.5600,21.5500,21.5400,21.6400,21.6500,21.6600,21.6700,21.6800,33,16,48,16,12,6,123,106,39,104
SZ,300446,2017-12-29 10:22:51,21.6300,2,6489.0000,3,S,21.6300,21.5700,21.5600,21.5500,21.5400,21.6400,21.6500,21.6600,21.6700,21.6800,30,16,48,16,12,6,91,106,39,104
SZ,300446,2017-12-29 10:23:00,21.6400,1,10820.0000,5,B,21.5700,21.5600,21.5500,21.5400,21.5300,21.6400,21.6500,21.6600,21.6700,21.6800,16,48,16,12,27,1,91,106,39,104
SZ,300446,2017-12-29 10:23:33,21.6000,1,2160.0000,1,S,21.6000,21.5700,21.5600,21.5500,21.5400,21.6400,21.6500,21.6600,21.6700,21.6800,4,16,48,16,12,6,91,106,39,104
SZ,300446,2017-12-29 10:23:51,21.6000,1,8640.0000,4,S,21.5700,21.5600,21.5500,21.5400,21.5300,21.6400,21.6500,21.6600,21.6700,21.6800,16,48,16,12,17,7,91,106,39,104
SZ,300446,2017-12-29 10:24:09,21.5800,1,21580.0000,10,S,21.5700,21.5600,21.5500,21.5400,21.5300,21.6400,21.6500,21.6600,21.6700,21.6800,16,48,16,12,17,13,91,106,39,104
SZ,300446,2017-12-29 10:24:18,21.5700,1,4314.0000,2,S,21.5700,21.5600,21.5500,21.5400,21.5300,21.6400,21.6500,21.6600,21.6700,21.6800,14,48,16,12,17,13,91,106,39,104
SZ,300446,2017-12-29 10:24:51,21.5700,2,17256.0000,8,S,21.5700,21.5600,21.5500,21.5400,21.5300,21.6400,21.6500,21.6600,21.6700,21.6800,6,48,16,12,17,13,91,106,39,104
SZ,300446,2017-12-29 10:25:09,21.5700,1,2157.0000,1,S,21.5700,21.5600,21.5500,21.5400,21.5300,21.6400,21.6500,21.6600,21.6700,21.6800,5,48,16,12,17,13,91,100,39,104
SZ,300446,2017-12-29 10:25:12,21.5700,1,10785.0000,5,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,48,16,12,17,10,13,91,100,39,104
SZ,300446,2017-12-29 10:25:51,21.5600,3,19404.0000,9,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,39,16,12,17,10,13,91,100,39,104
SZ,300446,2017-12-29 10:25:54,21.5600,1,4312.0000,2,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,37,16,12,17,10,13,91,100,39,104
SZ,300446,2017-12-29 10:26:00,21.5600,1,8624.0000,4,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,33,16,12,17,10,13,91,100,39,104
SZ,300446,2017-12-29 10:26:30,21.5600,2,8625.0000,4,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,30,16,12,17,27,13,91,100,71,104
SZ,300446,2017-12-29 10:26:42,21.5600,1,4312.0000,2,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,28,16,12,17,27,13,91,100,71,104
SZ,300446,2017-12-29 10:26:51,21.5600,1,28028.0000,13,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,15,16,12,17,27,15,91,100,71,104
SZ,300446,2017-12-29 10:27:00,21.5600,1,8624.0000,4,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,11,16,12,17,27,15,91,100,71,104
SZ,300446,2017-12-29 10:27:27,21.5600,1,2156.0000,1,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,10,16,12,17,27,16,91,100,71,104
SZ,300446,2017-12-29 10:27:30,21.5600,1,4312.0000,2,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,8,16,12,17,27,15,16,91,100,71
SZ,300446,2017-12-29 10:27:51,21.5600,1,8624.0000,4,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,7,16,12,17,29,15,16,91,100,71
SZ,300446,2017-12-29 10:28:18,21.5600,1,4312.0000,2,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,62,33,12,17,12,15,21,91,100,71
SZ,300446,2017-12-29 10:28:24,21.5600,3,32340.0000,15,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,47,33,12,17,12,15,21,91,100,71
SZ,300446,2017-12-29 10:28:51,21.5600,1,10780.0000,5,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6200,21.6300,21.6400,21.6500,21.6600,42,33,12,17,12,30,15,24,91,100
SZ,300446,2017-12-29 10:29:03,21.5600,1,2156.0000,1,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6200,21.6300,21.6400,21.6500,21.6600,41,33,12,17,12,30,15,24,91,100
SZ,300446,2017-12-29 10:29:27,21.6200,1,43240.0000,20,B,21.5600,21.5500,21.5400,21.5300,21.5200,21.6200,21.6400,21.6500,21.6600,21.6700,41,33,12,17,12,10,24,91,100,71
SZ,300446,2017-12-29 10:29:48,21.5700,1,2157.0000,1,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.5700,21.6200,21.6400,21.6500,21.6600,41,33,12,17,12,1,10,24,89,100
SZ,300446,2017-12-29 10:29:51,21.5600,1,19404.0000,9,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.5700,21.6200,21.6400,21.6500,21.6600,32,33,12,17,12,1,10,24,89,100
SZ,300446,2017-12-29 10:30:00,21.5700,1,2157.0000,1,B,21.5700,21.5600,21.5500,21.5400,21.5300,21.6200,21.6400,21.6500,21.6600,21.6700,30,32,33,12,17,10,24,89,100,71
SZ,300446,2017-12-29 10:30:12,21.6200,1,21620.0000,10,B,21.6200,21.5700,21.5600,21.5500,21.5400,21.6400,21.6500,21.6600,21.6700,21.6800,20,1,32,33,12,24,89,100,71,104
SZ,300446,2017-12-29 10:30:36,21.6400,8,41106.0000,19,B,21.5700,21.5600,21.5500,21.5400,21.5300,21.6400,21.6500,21.6600,21.6700,21.6800,1,32,16,7,17,7,89,100,71,104
SZ,300446,2017-12-29 10:30:39,21.5700,1,2157.0000,1,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.5700,21.6400,21.6500,21.6600,21.6700,32,16,7,41,12,1,7,89,100,71
SZ,300446,2017-12-29 10:30:51,21.5600,1,23716.0000,11,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.5700,21.6400,21.6500,21.6600,21.6700,21,16,7,41,12,1,7,89,100,71
SZ,300446,2017-12-29 10:31:00,21.5700,1,2157.0000,1,B,21.5700,21.5600,21.5500,21.5400,21.5300,21.6400,21.6500,21.6600,21.6700,21.6800,4,21,16,7,41,7,89,100,39,104
SZ,300446,2017-12-29 10:31:24,21.5700,1,2157.0000,1,S,21.5700,21.5600,21.5500,21.5400,21.5300,21.6400,21.6500,21.6600,21.6700,21.6800,3,21,16,24,17,7,89,100,39,104
SZ,300446,2017-12-29 10:31:45,21.6400,2,10820.0000,5,B,21.5700,21.5600,21.5500,21.5400,21.5300,21.6400,21.6500,21.6600,21.6700,21.6800,30,21,16,7,17,2,89,100,39,104
SZ,300446,2017-12-29 10:31:51,21.5700,2,32355.0000,15,S,21.5700,21.5600,21.5500,21.5400,21.5300,21.6400,21.6500,21.6600,21.6700,21.6800,15,21,16,7,17,2,89,100,39,104
SZ,300446,2017-12-29 10:32:12,21.5800,1,4316.0000,2,S,21.5800,21.5700,21.5600,21.5500,21.5400,21.6400,21.6500,21.6600,21.6700,21.6800,3,15,21,16,7,2,89,100,39,104
SZ,300446,2017-12-29 10:32:51,21.5700,3,38829.0000,18,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,21,16,7,17,12,2,89,100,39,104
SZ,300446,2017-12-29 10:33:00,21.5600,1,2156.0000,1,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,20,16,7,17,12,2,89,100,39,104
SZ,300446,2017-12-29 10:33:45,21.5600,1,4312.0000,2,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,18,16,7,17,12,5,89,100,39,104
SZ,300446,2017-12-29 10:33:51,21.5600,1,15092.0000,7,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6400,21.6500,21.6600,21.6700,21.6800,21,16,7,17,12,5,89,100,39,104
SZ,300446,2017-12-29 10:34:33,21.5600,1,2156.0000,1,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,20,16,67,17,12,10,5,102,100,39
SZ,300446,2017-12-29 10:34:51,21.5600,1,21560.0000,10,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,10,21,67,17,12,10,10,102,100,39
SZ,300446,2017-12-29 10:35:21,21.5600,1,4312.0000,2,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,8,21,67,17,52,10,15,102,100,39
SZ,300446,2017-12-29 10:35:51,21.5600,2,25872.0000,12,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,13,31,67,17,52,10,15,102,100,39
SZ,300446,2017-12-29 10:36:06,21.5600,1,4312.0000,2,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,11,31,67,17,52,10,15,102,100,39
SZ,300446,2017-12-29 10:36:51,21.5500,3,32336.0000,15,S,21.5500,21.5400,21.5300,21.5200,21.5000,21.6300,21.6400,21.6500,21.6600,21.6700,27,67,17,52,70,10,20,97,100,39
SZ,300446,2017-12-29 10:37:03,21.5600,1,2156.0000,1,B,21.5500,21.5400,21.5300,21.5200,21.5000,21.6300,21.6400,21.6500,21.6600,21.6700,27,67,17,52,70,10,20,97,100,39
SZ,300446,2017-12-29 10:37:42,21.5600,1,2156.0000,1,S,21.5500,21.5400,21.5300,21.5200,21.5000,21.5600,21.6300,21.6400,21.6500,21.6600,29,67,17,52,70,1,10,20,100,100
SZ,300446,2017-12-29 10:37:48,21.6300,2,4319.0000,2,B,21.5600,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,12,29,67,17,52,9,20,100,100,39
SZ,300446,2017-12-29 10:37:51,21.5600,1,2156.0000,1,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,12,29,67,17,52,9,20,100,100,39
SZ,300446,2017-12-29 10:38:27,21.5600,3,25872.0000,12,S,21.5500,21.5400,21.5300,21.5200,21.5000,21.5600,21.6100,21.6300,21.6400,21.6500,29,67,17,52,70,42,7,9,20,100
SZ,300446,2017-12-29 10:38:33,21.5600,1,90552.0000,42,B,21.5500,21.5400,21.5300,21.5200,21.5000,21.6100,21.6300,21.6400,21.6500,21.6600,29,67,17,52,70,7,9,20,100,100
SZ,300446,2017-12-29 10:38:51,21.5500,1,2155.0000,1,S,21.5500,21.5400,21.5300,21.5200,21.5000,21.6100,21.6300,21.6400,21.6500,21.6600,28,67,17,52,70,7,9,20,100,100
SZ,300446,2017-12-29 10:39:03,21.5600,1,12936.0000,6,B,21.5500,21.5400,21.5300,21.5200,21.5000,21.6100,21.6300,21.6400,21.6500,21.6600,28,67,17,52,70,7,9,20,100,100
SZ,300446,2017-12-29 10:39:09,21.6300,2,25942.0000,12,B,21.5500,21.5400,21.5300,21.5200,21.5000,21.6300,21.6400,21.6500,21.6600,21.6700,28,67,17,52,70,4,20,100,100,39
SZ,300446,2017-12-29 10:39:12,21.5500,1,4310.0000,2,S,21.5500,21.5400,21.5300,21.5200,21.5000,21.6300,21.6400,21.6500,21.6600,21.6700,26,67,17,52,70,4,20,100,100,39
SZ,300446,2017-12-29 10:39:51,21.5600,1,21560.0000,10,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,10,26,67,17,52,4,20,100,100,39
SZ,300446,2017-12-29 10:40:00,21.5600,1,2156.0000,1,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,9,26,67,17,52,4,20,100,100,39
SZ,300446,2017-12-29 10:40:51,21.5500,3,32334.0000,15,S,21.5500,21.5400,21.5300,21.5200,21.5000,21.6300,21.6400,21.6500,21.6600,21.6700,20,67,22,52,70,4,20,100,100,39
SZ,300446,2017-12-29 10:41:36,21.5500,1,4310.0000,2,S,21.5500,21.5400,21.5300,21.5200,21.5000,21.6300,21.6400,21.6500,21.6600,21.6700,44,67,22,52,70,4,20,100,100,39
SZ,300446,2017-12-29 10:41:51,21.5500,3,34480.0000,16,S,21.5500,21.5400,21.5300,21.5200,21.5000,21.6300,21.6400,21.6500,21.6600,21.6700,28,67,22,52,70,4,20,100,100,39
SZ,300446,2017-12-29 10:42:21,21.5500,1,2155.0000,1,S,21.5500,21.5400,21.5300,21.5200,21.5000,21.6300,21.6400,21.6500,21.6600,21.6700,27,67,17,52,70,9,20,100,100,39
SZ,300446,2017-12-29 10:42:45,21.6300,1,2163.0000,1,B,21.5500,21.5400,21.5300,21.5200,21.5000,21.6300,21.6400,21.6500,21.6600,21.6700,27,67,17,52,70,8,20,100,100,39
SZ,300446,2017-12-29 10:42:51,21.5500,1,2155.0000,1,S,21.5500,21.5400,21.5300,21.5200,21.5000,21.6300,21.6400,21.6500,21.6600,21.6700,26,67,17,52,70,8,20,100,100,39
SZ,300446,2017-12-29 10:43:09,21.5500,1,4310.0000,2,S,21.5500,21.5400,21.5300,21.5200,21.5100,21.6300,21.6400,21.6500,21.6600,21.6700,27,67,17,52,5,8,35,100,100,39
SZ,300446,2017-12-29 10:43:51,21.5600,1,2156.0000,1,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6300,21.6400,21.6500,21.6600,21.6700,2,32,67,17,52,8,35,100,100,39
SZ,300446,2017-12-29 10:43:57,21.5600,1,2156.0000,1,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6200,21.6300,21.6400,21.6500,21.6600,1,32,67,17,52,10,8,35,100,100
SZ,300446,2017-12-29 10:44:30,21.5600,2,4312.0000,2,S,21.5500,21.5400,21.5300,21.5200,21.5100,21.5600,21.6200,21.6300,21.6400,21.6500,32,67,17,52,5,4,10,8,35,100
SZ,300446,2017-12-29 10:44:36,21.5600,2,8624.0000,4,B,21.5500,21.5400,21.5300,21.5200,21.5100,21.5600,21.6200,21.6300,21.6400,21.6500,32,67,17,52,5,0,10,8,35,100
SZ,300446,2017-12-29 10:44:42,21.5600,1,1811.0000,1,B,21.5600,21.5500,21.5400,21.5300,21.5200,21.6200,21.6300,21.6400,21.6500,21.6600,2,32,67,17,52,10,8,35,100,100
SZ,300446,2017-12-29 10:44:45,21.5600,3,4312.0000,2,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6200,21.6300,21.6400,21.6500,21.6600,0,32,67,12,52,10,8,35,100,100
SZ,300446,2017-12-29 10:44:51,21.5500,1,8620.0000,4,S,21.5500,21.5400,21.5300,21.5200,21.5100,21.6200,21.6300,21.6400,21.6500,21.6600,28,67,12,52,5,10,8,35,100,100
SZ,300446,2017-12-29 10:45:30,21.5600,1,4312.0000,2,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6100,21.6200,21.6300,21.6400,21.6500,3,28,67,12,52,5,10,8,35,100
SZ,300446,2017-12-29 10:45:51,21.5500,2,30173.0000,14,S,21.5500,21.5400,21.5300,21.5200,21.5100,21.6100,21.6200,21.6300,21.6400,21.6500,17,67,12,52,38,5,10,8,35,100
SZ,300446,2017-12-29 10:46:18,21.5600,1,2156.0000,1,S,21.5500,21.5400,21.5300,21.5200,21.5100,21.6100,21.6200,21.6300,21.6400,21.6500,27,67,12,52,38,5,10,8,35,100
SZ,300446,2017-12-29 10:46:51,21.5600,1,2156.0000,1,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6100,21.6200,21.6300,21.6400,21.6500,39,27,67,14,57,5,10,8,35,100
SZ,300446,2017-12-29 10:47:03,21.5600,1,4312.0000,2,S,21.5600,21.5500,21.5400,21.5300,21.5200,21.6100,21.6200,21.6300,21.6400,21.6500,42,27,67,14,57,5,10,8,35,100
SZ,300446,2017-12-29 10:47:27,21.6100,1,10805.0000,5,B,21.6100,21.5600,21.5500,21.5400,21.5300,21.6200,21.6300,21.6400,21.6500,21.6600,14,42,27,67,14,10,8,35,100,100
SZ,300446,2017-12-29 10:47:33,21.6100,1,4322.0000,2,S,21.6100,21.5600,21.5500,21.5400,21.5300,21.6200,21.6300,21.6400,21.6500,21.6600,12,42,27,67,14,10,8,35,100,100
SZ,300446,2017-12-29 10:47:51,21.6100,1,2161.0000,1,S,21.6100,21.5600,21.5500,21.5400,21.5300,21.6200,21.6300,21.6400,21.6500,21.6600,11,42,27,67,14,10,8,35,20,100
SZ,300446,2017-12-29 10:47:57,21.6200,1,2162.0000,1,B,21.6100,21.5600,21.5500,21.5400,21.5300,21.6200,21.6300,21.6400,21.6500,21.6600,11,42,27,67,14,9,8,35,20,100
SZ,300446,2017-12-29 10:48:00,21.6200,1,2162.0000,1,B,21.6100,21.5600,21.5500,21.5400,21.5300,21.6200,21.6300,21.6400,21.6500,21.6600,11,42,27,67,14,8,8,35,20,100
SZ,300446,2017-12-29 10:48:06,21.6300,2,19459.0000,9,B,21.6100,21.5600,21.5500,21.5400,21.5300,21.6300,21.6400,21.6500,21.6600,21.6700,11,42,27,67,14,7,35,20,100,39
